date,raw_ex_ante_beta,post_ex_ante_beta,raw_rolling_60d_realized_beta,post_rolling_60d_realized_beta,raw_max_abs_sector_net,post_max_abs_sector_net,raw_net_exposure,post_net_exposure,post_gross_exposure,raw_sector_net__Communication Services,post_sector_net__Communication Services,raw_sector_net__Consumer Discretionary,post_sector_net__Consumer Discretionary,raw_sector_net__Consumer Staples,post_sector_net__Consumer Staples,raw_sector_net__Energy,post_sector_net__Energy,raw_sector_net__Financials,post_sector_net__Financials,raw_sector_net__Health Care,post_sector_net__Health Care,raw_sector_net__Industrials,post_sector_net__Industrials,raw_sector_net__Information Technology,post_sector_net__Information Technology,raw_sector_net__Materials,post_sector_net__Materials,raw_sector_net__Real Estate,post_sector_net__Real Estate,raw_sector_net__Unknown,post_sector_net__Unknown,raw_sector_net__Utilities,post_sector_net__Utilities
2018-03-20,-0.03874871227209092,-2.498001805406602e-16,0.027087872544779363,-0.0026779079430894444,0.06386306184687512,0.061564748150670714,2.7755575615628914e-17,-1.3877787807814457e-16,1.4049873606312528,-0.014901381097604194,-0.007970791572987,-0.029447967407170192,-0.042311893441263515,0.0021287687282291745,-0.00851693776171273,-0.03051235177128478,-0.023440151818030684,0.06386306184687512,0.061564748150670714,0.03370550486362854,0.0352022513377298,0.001419179152152783,0.0019106174263915192,0.01773973940190976,0.03031565460284634,0.0007095895760763915,0.002487232756100452,0.032641120499513954,0.024344821913959955,-0.06244388269472234,-0.054356218070611535,-0.014901381097604194,-0.019229333523093438
2018-03-21,-0.04012582590644746,-4.718447854656915e-16,0.026497109977860738,-0.0034537736444395983,0.06386306184687512,0.06155649995151964,2.7755575615628914e-17,-2.7755575615628914e-17,1.4049873606312528,-0.014901381097604194,-0.007864248010183296,-0.029447967407170192,-0.04278245237814699,0.0021287687282291745,-0.008872392041209487,-0.03051235177128478,-0.022952646869472217,0.06386306184687512,0.06155649995151964,0.03370550486362854,0.03524790982668391,0.001419179152152783,0.0019592760736712282,0.01773973940190976,0.03073445358855575,0.0007095895760763915,0.0024835189949608816,0.032641120499513954,0.024074280277601508,-0.06244388269472234,-0.0541061676255795,-0.014901381097604194,-0.019478031788401448
2018-03-22,-0.04135245828759575,-7.91033905045424e-16,0.01992542669216662,-0.003540400363521729,0.06386306184687512,0.06148819470506356,2.7755575615628914e-17,-3.0531133177191805e-16,1.4049873606312526,-0.014901381097604194,-0.007690032113795313,-0.029447967407170192,-0.04327409094636913,0.0021287687282291745,-0.009102664031516536,-0.03051235177128478,-0.02289757740633905,0.06386306184687512,0.06148819470506356,0.03370550486362854,0.03531039443805871,0.001419179152152783,0.0019890304665497634,0.01773973940190976,0.03132021771743844,0.0007095895760763915,0.002514679605906161,0.032641120499513954,0.023802434598845106,-0.06244388269472234,-0.05384964843588248,-0.014901381097604194,-0.019610938597959537
2018-03-23,-0.05087983234475283,-1.8041124150158794e-16,0.016642323751710965,-0.0030107289148205547,0.06386306184687512,0.06259176840688055,2.7755575615628914e-17,1.6653345369377348e-16,1.4049873606312528,-0.014901381097604194,-0.005578805471661903,-0.029447967407170192,-0.045195511660742746,0.0021287687282291745,-0.013296430819877633,-0.03051235177128478,-0.022855143918022867,0.06386306184687512,0.06259176840688055,0.03370550486362854,0.036396772482232616,0.001419179152152783,0.00416043730804282,0.01773973940190976,0.03408195511380018,0.0007095895760763915,0.0036338429010076174,0.032641120499513954,0.02194109282561319,-0.06244388269472234,-0.05150811869169845,-0.014901381097604194,-0.024371858475573212
2018-03-26,-0.057393582130918275,-1.8041124150158794e-16,-0.003925800400042208,-0.019215718281194095,0.06386306184687512,0.0626275455496868,2.7755575615628914e-17,2.7755575615628914e-17,1.4049873606312528,-0.014901381097604194,-0.00494744700409128,-0.029447967407170192,-0.046411835091609385,0.0021287687282291745,-0.016439771029340865,-0.03051235177128478,-0.02315950969099252,0.06386306184687512,0.0626275455496868,0.03370550486362854,0.036039412679892996,0.001419179152152783,0.004319055625397292,0.01773973940190976,0.040049086095419455,0.0007095895760763915,0.003404094183396232,0.032641120499513954,0.02029102645278983,-0.06244388269472234,-0.05052694156363845,-0.014901381097604194,-0.025244716206910097
2018-03-27,0.05267509847729833,-2.7755575615628914e-17,-0.00404166018189319,-0.023228993720687974,0.0656370357870661,0.0700990825714714,2.7755575615628914e-17,1.1102230246251565e-16,1.4049873606312526,0.04789729638515634,0.043941674112704304,-0.013836996733489607,0.007054409763533312,-0.04541373286888897,-0.02084260207439483,-0.014191791521527802,-0.025883969229762334,0.0007095895760763915,-0.003000384563082069,0.0656370357870661,0.052005296682236274,-0.013836996733489607,-0.011639882294814621,-0.029802762195208388,-0.04688469373028108,0.016675355037795173,0.013445049175444255,0.03228632571147576,0.039624377571121,-0.06244388269472234,-0.0700990825714714,0.016320560249756977,0.02227980715876731
2018-03-28,0.04633187756521798,-4.163336342344337e-16,-0.00491972344883245,-0.02431483277426178,0.0656370357870661,0.06911040085373213,2.7755575615628914e-17,8.326672684688674e-17,1.4049873606312526,0.04789729638515634,0.04471976642224782,-0.013836996733489607,0.0020910076819271282,-0.04541373286888897,-0.025293086551018387,-0.014191791521527802,-0.02234668290141651,0.0007095895760763915,-0.0027212474258181563,0.0656370357870661,0.054660022417246754,-0.013836996733489607,-0.011565036200646141,-0.029802762195208388,-0.045826160298376085,0.016675355037795173,0.014842076203179866,0.03228632571147576,0.03897760291969907,-0.06244388269472234,-0.06911040085373213,0.016320560249756977,0.021572138586706847
2018-03-29,0.04601973959247842,-1.3877787807814457e-16,-0.014585567406586683,-0.03306773323835387,0.0656370357870661,0.0690342918163637,2.7755575615628914e-17,-1.249000902703301e-16,1.4049873606312526,0.04789729638515634,0.04474203882798072,-0.013836996733489607,0.0021716478440862302,-0.04541373286888897,-0.025455682544216894,-0.014191791521527802,-0.02257867355877696,0.0007095895760763915,-0.0027423710390047217,0.0656370357870661,0.05522755778058241,-0.013836996733489607,-0.01164653043204417,-0.029802762195208388,-0.04565779676601508,0.016675355037795173,0.01466572059236064,0.03228632571147576,0.03897639228402506,-0.06244388269472234,-0.0690342918163637,0.016320560249756977,0.021331988827386322
2018-04-02,0.040513701777561945,-1.942890293094024e-16,-0.015337616443167138,-0.03458515697018796,0.0656370357870661,0.06630192768319565,2.7755575615628914e-17,9.71445146547012e-17,1.4049873606312526,0.04789729638515634,0.045622235712450325,-0.013836996733489607,0.002090424308280608,-0.04541373286888897,-0.027753263659263665,-0.014191791521527802,-0.02226132636710045,0.0007095895760763915,-0.002870848172415421,0.0656370357870661,0.056065534429433586,-0.013836996733489607,-0.012860303453179565,-0.029802762195208388,-0.045371394562920456,0.016675355037795173,0.014411650845475642,0.03228632571147576,0.038460590385577094,-0.06244388269472234,-0.06630192768319565,0.016320560249756977,0.020768628216858074
2018-04-03,0.03302821856708016,-1.5265566588595902e-16,-0.015873270446859752,-0.034026937909469486,0.0656370357870661,0.0686648801809854,2.7755575615628914e-17,1.942890293094024e-16,1.4049873606312524,0.04789729638515634,0.04635499091992838,-0.013836996733489607,-0.001545089023077196,-0.04541373286888897,-0.031977636816423634,-0.014191791521527802,-0.01878263654602417,0.0007095895760763915,-0.0014812327863021717,0.0656370357870661,0.057437721279740714,-0.013836996733489607,-0.012938283560500667,-0.029802762195208388,-0.04137851327789256,0.016675355037795173,0.014788144561709552,0.03228632571147576,0.03786593731275942,-0.06244388269472234,-0.0686648801809854,0.016320560249756977,0.020321478117067963
2018-04-04,0.06262442314611882,1.249000902703301e-16,-0.006676757042867831,-0.024500586333926926,0.04789729638515634,0.059137497319553936,0.0,9.71445146547012e-17,1.4049873606312528,-0.01596576546171878,-0.012254497599292244,-0.01596576546171878,-0.003208796224079276,0.01596576546171878,0.034328895865115686,-0.03193153092343756,-0.0393853361600371,0.03193153092343756,0.028260727876140826,0.03193153092343756,0.030394229480785948,-0.01596576546171878,-0.01655985273611482,-0.03193153092343756,-0.059137497319553936,-0.01596576546171878,-0.010523898141258418,0.04789729638515634,0.05869025128143297,-0.03193153092343756,-0.04864440431751517,0.03193153092343756,0.038040177994375646
2018-04-05,0.07072466305080904,-1.5265566588595902e-16,-0.01046598693859551,-0.027567989595884156,0.04789729638515634,0.06369074265781247,0.0,-6.938893903907228e-17,1.4049873606312522,-0.01596576546171878,-0.012212612943147058,-0.01596576546171878,-0.002113672602616079,0.01596576546171878,0.036275754270825314,-0.03193153092343756,-0.03961128429352814,0.03193153092343756,0.02899871688953708,0.03193153092343756,0.03129189669772438,-0.01596576546171878,-0.01642430769441297,-0.03193153092343756,-0.06369074265781247,-0.01596576546171878,-0.009710318686720105,0.04789729638515634,0.06001148010108991,-0.03193153092343756,-0.05201948695819726,0.03193153092343756,0.03920457787725733
2018-04-06,0.06782308713605811,-2.220446049250313e-16,0.0024635467538046837,-0.018176772061244236,0.04789729638515634,0.06065577751666383,0.0,-1.249000902703301e-16,1.4049873606312528,-0.01596576546171878,-0.012350461977934796,-0.01596576546171878,-0.0031966705602450227,0.01596576546171878,0.03603700611992527,-0.03193153092343756,-0.040478186428428146,0.03193153092343756,0.02922474964916446,0.03193153092343756,0.031025784690441458,-0.01596576546171878,-0.01649912670885769,-0.03193153092343756,-0.06065577751666383,-0.01596576546171878,-0.010276448567181675,0.04789729638515634,0.059638656308016944,-0.03193153092343756,-0.05148396389174866,0.03193153092343756,0.03901443888351158
2018-04-09,0.07125070631280621,-3.0531133177191805e-16,0.0032933731535100676,-0.017600812080981295,0.04789729638515634,0.06107802726141604,0.0,-3.0531133177191805e-16,1.4049873606312526,-0.01596576546171878,-0.011586977596644555,-0.01596576546171878,-0.004522075314535093,0.01596576546171878,0.038005445712995585,-0.03193153092343756,-0.03795200226207002,0.03193153092343756,0.02960556094432048,0.03193153092343756,0.026302475476152862,-0.01596576546171878,-0.017833282043947365,-0.03193153092343756,-0.06107802726141604,-0.01596576546171878,-0.009809673879094889,0.04789729638515634,0.05955604562260046,-0.03193153092343756,-0.04973082486235415,0.03193153092343756,0.039043335463992426
2018-04-10,0.0731110392034052,1.942890293094024e-16,0.0032311922663424172,-0.021358690523790445,0.04789729638515634,0.06145900895573102,0.0,2.220446049250313e-16,1.404987360631253,-0.01596576546171878,-0.011617810515650459,-0.01596576546171878,-0.004109782069160824,0.01596576546171878,0.038614522497256255,-0.03193153092343756,-0.03839005779599287,0.03193153092343756,0.029416429383354734,0.03193153092343756,0.026100817060869197,-0.01596576546171878,-0.01800748928263627,-0.03193153092343756,-0.06145900895573102,-0.01596576546171878,-0.009626501349283691,0.04789729638515634,0.059927709265657665,-0.03193153092343756,-0.05006734617210053,0.03193153092343756,0.03921851793341806
2018-04-11,0.08907026464944044,-4.0245584642661925e-16,0.0044808154507382375,-0.019914711234334373,0.03228632571147576,0.062287583403608855,2.7755575615628914e-17,-4.163336342344337e-17,1.4049873606312526,0.0010643843641145873,-0.0008064389673802519,0.0024835635162673703,0.02079272090324738,-0.014546586309565998,0.007375751084440923,-0.030157556983246583,-0.03593249878548646,0.03228632571147576,0.03477558696827968,0.018094534189947956,0.00910073411456383,-0.014546586309565998,-0.006218998918109264,-0.0287383778310938,-0.062287583403608855,0.0007095895760763915,-0.0002272076840657538,0.03193153092343756,0.041495391760158665,-0.03051235177128478,-0.048975500443337344,0.03193153092343756,0.0409080433712974
2018-04-12,0.08795273319833877,-2.7755575615628914e-17,0.004670601091471208,-0.020479149167649636,0.03228632571147576,0.06160441459659336,2.7755575615628914e-17,1.1102230246251565e-16,1.4049873606312526,0.0010643843641145873,-0.0008710010738709785,0.0024835635162673703,0.020413965395001413,-0.014546586309565998,0.006612185552908954,-0.030157556983246583,-0.03386006411219088,0.03228632571147576,0.03466743441039345,0.018094534189947956,0.00880810221033083,-0.014546586309565998,-0.006481760641115955,-0.0287383778310938,-0.06160441459659336,0.0007095895760763915,-0.00045767103521551257,0.03193153092343756,0.04116483095073151,-0.03051235177128478,-0.04909446011188792,0.03193153092343756,0.04070285305150856
2018-04-13,0.09086258412425167,-1.8041124150158794e-16,0.008953963410128345,-0.016346994644411274,0.03228632571147576,0.06349864354869007,2.7755575615628914e-17,1.249000902703301e-16,1.4049873606312522,0.0010643843641145873,-0.0006744071139065354,0.0024835635162673703,0.02176758535637794,-0.014546586309565998,0.006947594982615549,-0.030157556983246583,-0.033082075606608814,0.03228632571147576,0.03467414037539895,0.018094534189947956,0.007987116057261844,-0.014546586309565998,-0.006376550588620491,-0.0287383778310938,-0.06349864354869007,0.0007095895760763915,-0.00017649230799483655,0.03193153092343756,0.04137555913970632,-0.03051235177128478,-0.05011687102244469,0.03193153092343756,0.04117304427690499
2018-04-16,0.09465458865689887,-1.3877787807814457e-17,-0.0021843658929863795,-0.026099934153407993,0.03228632571147576,0.06513076237412417,2.7755575615628914e-17,1.3877787807814457e-16,1.4049873606312528,0.0010643843641145873,-0.0011383241689734685,0.0024835635162673703,0.021523706622547135,-0.014546586309565998,0.008908499703549297,-0.030157556983246583,-0.03193349005701633,0.03228632571147576,0.03422439834579385,0.018094534189947956,0.007936396632692872,-0.014546586309565998,-0.007125083577366147,-0.0287383778310938,-0.06513076237412417,0.0007095895760763915,-0.0008471210492713849,0.03193153092343756,0.041664162466518745,-0.03051235177128478,-0.04960731312537453,0.03193153092343756,0.04152493058102427
2018-04-17,0.08482267203808293,-2.636779683484747e-16,0.005271928469489885,-0.019555220125362163,0.03228632571147576,0.06093980075692654,2.7755575615628914e-17,-1.942890293094024e-16,1.4049873606312526,0.0010643843641145873,-0.0012411645752086614,0.0024835635162673703,0.020765740136915616,-0.014546586309565998,0.007267814552378241,-0.030157556983246583,-0.03366829842018032,0.03228632571147576,0.03449597312421136,0.018094534189947956,0.008312835368824472,-0.014546586309565998,-0.008528586511362388,-0.0287383778310938,-0.06093980075692654,0.0007095895760763915,-0.0016134500539425663,0.03193153092343756,0.04111491602110625,-0.03051235177128478,-0.046835702958915926,0.03193153092343756,0.04086972407310026
2018-04-18,0.04510899515528463,-2.0122792321330962e-16,0.008519619416312692,-0.016428059773523154,0.10714802598753492,0.10380906646169694,2.7755575615628914e-17,-4.163336342344337e-17,1.4049873606312526,0.03228632571147576,0.028188064625615628,0.03299591528755215,0.03406288969190503,-0.04576852765692717,-0.03627321954694748,-0.030157556983246583,-0.03454262128288885,0.04789729638515634,0.04586947968885849,0.03370550486362854,0.02429647202830814,-0.014546586309565998,-0.012442325963216488,-0.10714802598753492,-0.10380906646169694,-0.01525617588564239,-0.01184771496048916,0.04825209117319454,0.055922070269470284,-0.030157556983246583,-0.04406670815580363,0.04789729638515634,0.05464268006688493
2018-04-19,0.04707504447574173,-6.938893903907228e-17,0.011829360203887584,-0.013316295736185188,0.10714802598753492,0.10542396416627056,2.7755575615628914e-17,4.85722573273506e-17,1.4049873606312526,0.03228632571147576,0.02820140904955986,0.03299591528755215,0.03405541096230724,-0.04576852765692717,-0.0353991210112733,-0.030157556983246583,-0.03423299048333809,0.04789729638515634,0.045896047864355596,0.03370550486362854,0.024133971976969953,-0.014546586309565998,-0.012509279045922144,-0.10714802598753492,-0.10542396416627056,-0.01525617588564239,-0.01182098244558945,0.04825209117319454,0.05633657534251574,-0.030157556983246583,-0.04416641871455138,0.04789729638515634,0.05492934067123659
2018-04-20,0.0474468868566401,2.0816681711721685e-17,0.013104911139061664,-0.011803475692494835,0.10714802598753492,0.1059717406130116,2.7755575615628914e-17,-1.3877787807814457e-17,1.4049873606312526,0.03228632571147576,0.02824840174697414,0.03299591528755215,0.03426944258007699,-0.04576852765692717,-0.035634229282091326,-0.030157556983246583,-0.03394134973634515,0.04789729638515634,0.04599960073625817,0.03370550486362854,0.02395215640374099,-0.014546586309565998,-0.012235630710640932,-0.10714802598753492,-0.1059717406130116,-0.01525617588564239,-0.01171197601883749,0.04825209117319454,0.05622648253811398,-0.030157556983246583,-0.04415954668884681,0.04789729638515634,0.054958389044609035
2018-04-23,0.04699218716197533,-1.3877787807814457e-17,0.012729611202629587,-0.012133049706014209,0.10714802598753492,0.10599012614954235,2.7755575615628914e-17,1.1102230246251565e-16,1.4049873606312526,0.03228632571147576,0.02818208242148444,0.03299591528755215,0.03410691836890671,-0.04576852765692717,-0.03599229359254963,-0.030157556983246583,-0.033669326954385556,0.04789729638515634,0.04617211567410982,0.03370550486362854,0.0240834389542136,-0.014546586309565998,-0.012152711179314235,-0.10714802598753492,-0.10599012614954235,-0.01525617588564239,-0.01180184181985459,0.04825209117319454,0.05618994030649903,-0.030157556983246583,-0.04405964606267138,0.04789729638515634,0.05493145003310426
2018-04-24,0.04642181164593552,-1.97758476261356e-16,0.017606189844599062,-0.008780630703670463,0.10714802598753492,0.1057556580834518,2.7755575615628914e-17,7.632783294297951e-17,1.4049873606312526,0.03228632571147576,0.02819961104981252,0.03299591528755215,0.03399513511206999,-0.04576852765692717,-0.036122283779493725,-0.030157556983246583,-0.03378710199406801,0.04789729638515634,0.046210739482268795,0.03370550486362854,0.024215289835406266,-0.014546586309565998,-0.012198489168356674,-0.10714802598753492,-0.1057556580834518,-0.01525617588564239,-0.011849395930959938,0.04825209117319454,0.056132591864080594,-0.030157556983246583,-0.043911371632627975,0.04789729638515634,0.05487093324532004
2018-04-25,0.11341741541398617,-2.7755575615628914e-17,0.016031109007915243,-0.010458451490827176,0.09295623446600712,0.10011110214208573,2.7755575615628914e-17,-9.020562075079397e-17,1.4049873606312528,0.016320560249756977,0.01284939698831209,0.03299591528755215,0.0421387732812399,-0.09295623446600712,-0.0637059748250422,0.0010643843641145873,3.42563995958077e-05,0.04789729638515634,0.05097498848926206,0.03406029965166674,0.009748274212772981,0.0007095895760763915,0.0030050128358563646,-0.07450690548802097,-0.10011110214208573,0.00035479478803819575,0.0005773224207263356,0.032641120499513954,0.05410432280761573,-0.014546586309565998,-0.029988180476448457,0.01596576546171878,0.02037291000819504
2018-04-26,0.11317138626740259,-5.342948306008566e-16,0.022567552505472207,-0.0053367194549257466,0.09295623446600712,0.0984925926304482,2.7755575615628914e-17,-1.5959455978986625e-16,1.4049873606312528,0.016320560249756977,0.012772691387305421,0.03299591528755215,0.041362467223814925,-0.09295623446600712,-0.0637770190187026,0.0010643843641145873,0.0007282218758848276,0.04789729638515634,0.05106234328105537,0.03406029965166674,0.00834863325315656,0.0007095895760763915,0.0026393169013153722,-0.07450690548802097,-0.0984925926304482,0.00035479478803819575,0.0006830866395532067,0.032641120499513954,0.054517141405609953,-0.014546586309565998,-0.030277740296017767,0.01596576546171878,0.020433449977472755
2018-04-27,0.11718643048835271,-5.551115123125783e-16,0.023329362143318228,-0.004087620740956103,0.09295623446600712,0.10062831568319311,2.7755575615628914e-17,-1.0408340855860843e-16,1.4049873606312524,0.016320560249756977,0.013057423029573767,0.03299591528755215,0.039794629452741086,-0.09295623446600712,-0.06353602907083633,0.0010643843641145873,0.0015870357934255758,0.04789729638515634,0.05093718546384976,0.03406029965166674,0.009775630419397961,0.0007095895760763915,0.002584096403285205,-0.07450690548802097,-0.10062831568319311,0.00035479478803819575,0.0005756063510231543,0.032641120499513954,0.05535585494215366,-0.014546586309565998,-0.030184925009431495,0.01596576546171878,0.020681807908010653
2018-04-30,0.11836587394855512,-6.036837696399289e-16,0.025804915171012,-0.002256013708237608,0.09295623446600712,0.10123193491662921,2.7755575615628914e-17,4.163336342344337e-17,1.404987360631253,0.016320560249756977,0.012799358933555426,0.03299591528755215,0.039850535104431255,-0.09295623446600712,-0.06338462968934909,0.0010643843641145873,0.0019426814995588803,0.04789729638515634,0.051026355646721394,0.03406029965166674,0.009584106479420741,0.0007095895760763915,0.0027378082769464393,-0.07450690548802097,-0.10123193491662921,0.00035479478803819575,0.0005957855383542984,0.032641120499513954,0.05550609905145494,-0.014546586309565998,-0.03022929869662175,0.01596576546171878,0.020803132772156698
2018-05-01,0.11786611132783129,-2.983724378680108e-16,0.018957789922359268,-0.01037315927479751,0.09295623446600712,0.09988233094674269,2.7755575615628914e-17,4.85722573273506e-17,1.4049873606312526,0.016320560249756977,0.012141353493319499,0.03299591528755215,0.03957137373534532,-0.09295623446600712,-0.06337039704241669,0.0010643843641145873,0.00306485060525165,0.04789729638515634,0.05109552113168141,0.03406029965166674,0.00873946047398215,0.0007095895760763915,0.0015279651296798633,-0.07450690548802097,-0.09988233094674269,0.00035479478803819575,0.00047543222856555323,0.032641120499513954,0.055573596930714377,-0.014546586309565998,-0.02964584476982891,0.01596576546171878,0.02070901903044851
2018-05-02,0.12154784653860937,-2.706168622523819e-16,0.024000525667112842,-0.00040392721723861723,0.07663567421625014,0.05570253392870784,2.7755575615628914e-17,4.85722573273506e-17,1.4049873606312528,0.01596576546171878,0.01777339143254676,0.048606885961232735,0.05306115362250324,-0.07663567421625014,-0.01597393292032505,-0.014901381097604194,-0.007390333284845231,0.03299591528755215,0.032209697051440604,0.0021287687282291745,-0.0069085859086901215,0.0017739739401909788,-0.005108130853469983,0.0035479478803819575,-0.05570253392870784,-0.014901381097604194,-0.019308660283596117,0.016320560249756977,0.03337231670494943,-0.030867146559322975,-0.04701706585969917,0.01596576546171878,0.020992684227893518
2018-05-03,0.1371950753617431,-1.3877787807814457e-16,0.005170319341576395,-0.017738632918026905,0.07663567421625014,0.05670620886668558,2.7755575615628914e-17,1.491862189340054e-16,1.4049873606312526,0.01596576546171878,0.017701287556395814,0.048606885961232735,0.04891476824087909,-0.07663567421625014,-0.016233023290419948,-0.014901381097604194,-0.004688597621782305,0.03299591528755215,0.032748265319034346,0.0021287687282291745,-0.004208350098765849,0.0017739739401909788,-0.0009608517582137439,0.0035479478803819575,-0.05670620886668558,-0.014901381097604194,-0.021343917984852186,0.016320560249756977,0.03359057255882078,-0.030867146559322975,-0.04978380650864275,0.01596576546171878,0.020969862454232498
2018-05-04,0.12512527515532623,-7.251144129583054e-16,0.007932764575873422,-0.015557042994633537,0.07663567421625014,0.04840101104481785,2.7755575615628914e-17,-3.0184188481996443e-16,1.4049873606312526,0.01596576546171878,0.01734312227696683,0.048606885961232735,0.04840101104481785,-0.07663567421625014,-0.017448512207130094,-0.014901381097604194,-0.005925808912811109,0.03299591528755215,0.03080233537906867,0.0021287687282291745,-0.0053649656236968365,0.0017739739401909788,-0.004260032022440645,0.0035479478803819575,-0.0473173562304621,-0.014901381097604194,-0.020631211148148317,0.016320560249756977,0.03180408691200886,-0.030867146559322975,-0.04768075753186467,0.01596576546171878,0.02027808806369125
2018-05-07,0.12902131542662856,-3.122502256758253e-16,0.020715574053065258,-0.0046662346018940945,0.07663567421625014,0.04973059348227136,2.7755575615628914e-17,2.0122792321330962e-16,1.4049873606312526,0.01596576546171878,0.017305668756564186,0.048606885961232735,0.04877498233707269,-0.07663567421625014,-0.016275650325439272,-0.014901381097604194,-0.00452209422483164,0.03299591528755215,0.03129535700246376,0.0021287687282291745,-0.0034595248501961447,0.0017739739401909788,-0.005356076021705883,0.0035479478803819575,-0.04973059348227136,-0.014901381097604194,-0.02148696586085251,0.016320560249756977,0.032420276289897174,-0.030867146559322975,-0.049443595325831605,0.01596576546171878,0.02047821570513078
2018-05-08,0.1563708073644859,-2.949029909160572e-16,0.026033044396591976,0.0006611136481673228,0.07663567421625014,0.06155317452285755,2.7755575615628914e-17,1.1102230246251565e-16,1.4049873606312522,0.01596576546171878,0.017779710293347777,0.048606885961232735,0.05471706737364021,-0.07663567421625014,-0.015343603436699155,-0.014901381097604194,0.00044184637665549073,0.03299591528755215,0.03301032782885886,0.0021287687282291745,-0.003706851646901415,0.0017739739401909788,-0.009067737734577735,0.0035479478803819575,-0.06155317452285755,-0.014901381097604194,-0.021210573711935653,0.016320560249756977,0.03705130150672708,-0.030867146559322975,-0.05383962725610432,0.01596576546171878,0.021721314929846525
2018-05-09,0.034130706747844464,-6.245004513516506e-16,0.033060146690020144,0.009184235830115678,0.06102470354256956,0.04724759002840382,1.3877787807814457e-17,-1.249000902703301e-16,1.4049873606312526,0.01596576546171878,0.016241435633881165,0.017384944613871564,0.013401368807362929,-0.06102470354256956,-0.04724759002840382,-0.014901381097604194,-0.01213060396214472,0.048606885961232735,0.0472166638270329,0.05002606511338552,0.042913398755931746,-0.04541373286888897,-0.04397286024136021,-0.013127407157413215,-0.01909699208340488,-0.014901381097604194,-0.017919187450454694,0.03193153092343756,0.03376555273257925,-0.030867146559322975,-0.03448729085569169,0.016320560249756977,0.0213161048646719
2018-05-10,0.03726960589965729,-2.3592239273284576e-16,0.03758034104741576,0.01385662882202868,0.06102470354256956,0.047204409498905524,1.3877787807814457e-17,1.3877787807814457e-16,1.4049873606312526,0.01596576546171878,0.016361786928253054,0.017384944613871564,0.01313066909877063,-0.06102470354256956,-0.04617795339951615,-0.014901381097604194,-0.011414440655067009,0.048606885961232735,0.047204409498905524,0.05002606511338552,0.04222610808939599,-0.04541373286888897,-0.044187561789520276,-0.013127407157413215,-0.020037201311433637,-0.014901381097604194,-0.018207297968803472,0.03193153092343756,0.034056113861053866,-0.030867146559322975,-0.03502664847390031,0.016320560249756977,0.02207201612186191
2018-05-11,0.04172921401179201,-2.3592239273284576e-16,0.029499451942076503,0.009437314668217718,0.06102470354256956,0.047141389556242884,1.3877787807814457e-17,0.0,1.4049873606312526,0.01596576546171878,0.016390724008094062,0.017384944613871564,0.013207150594406261,-0.06102470354256956,-0.04433158893835579,-0.014901381097604194,-0.010986533838810103,0.048606885961232735,0.047141389556242884,0.05002606511338552,0.04065370146506741,-0.04541373286888897,-0.0441107212015496,-0.013127407157413215,-0.02089483192793979,-0.014901381097604194,-0.018631625202192484,0.03193153092343756,0.03427775021272885,-0.030867146559322975,-0.035551746696999384,0.016320560249756977,0.022836331969307688
2018-05-14,0.03977933907003034,-3.677613769070831e-16,0.03211900134333861,0.011642897584306146,0.06102470354256956,0.04723369242926734,1.3877787807814457e-17,-1.3877787807814457e-17,1.4049873606312522,0.01596576546171878,0.016367443619086233,0.017384944613871564,0.013766049810894283,-0.06102470354256956,-0.0451806809514928,-0.014901381097604194,-0.011201185718118402,0.048606885961232735,0.04723369242926734,0.05002606511338552,0.040689356175386764,-0.04541373286888897,-0.04363555396581714,-0.013127407157413215,-0.02028819472805736,-0.014901381097604194,-0.01858300792764004,0.03193153092343756,0.03406400740961041,-0.030867146559322975,-0.03543357372448544,0.016320560249756977,0.02220164757136614
2018-05-15,0.04147459063634514,-2.3592239273284576e-16,0.035007343333244,0.014363036344938358,0.06102470354256956,0.04715406006917444,1.3877787807814457e-17,-6.938893903907228e-17,1.4049873606312526,0.01596576546171878,0.01639891207328399,0.017384944613871564,0.013257386055095263,-0.06102470354256956,-0.04433442814264216,-0.014901381097604194,-0.011428988735263131,0.048606885961232735,0.04715406006917444,0.05002606511338552,0.0400488038403186,-0.04541373286888897,-0.04347424659522456,-0.013127407157413215,-0.01950535889482829,-0.014901381097604194,-0.018836002976358644,0.03193153092343756,0.033836134890101094,-0.030867146559322975,-0.03566850235362148,0.016320560249756977,0.022552230769964814
2018-05-16,0.045398498359963985,-3.608224830031759e-16,0.03916095249447786,0.018810648455789943,0.06066990875453136,0.05515469446413281,1.3877787807814457e-17,2.498001805406602e-16,1.4049873606312526,0.016320560249756977,0.014722163980365358,0.04896168074927093,0.03810885645218752,-0.04541373286888897,-0.026058004632599413,-0.01525617588564239,-0.011599240140749808,0.04825209117319454,0.0480173969794318,0.0024835635162673703,-0.003357903066422519,-0.06066990875453136,-0.05515469446413281,-0.0287383778310938,-0.03545040597418242,0.0010643843641145873,-0.002148660992465398,0.0,0.0,-0.014901381097604194,-0.02058957744665244,0.04789729638515634,0.053510069305220356
